,,,,,Country/State ->,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,Colombia,Comoros,Democratic Republic of the Congo,Republic of the Congo,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faroe Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong SAR,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,North Korea,South Korea,Kosovo,Kuwait,Kyrgyz Republic,Lao,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russian Federation,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,St. Maarten (Dutch part),Slovak Republic,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkiye,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Virgin Islands (U.S.),West Bank and Gaza,Yemen,Zambia,Zimbabwe,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia (US),Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,
Water Pollution,"7,12-Dimethylbenz(a)anthracene",Unspecified,Health,"Water Pollution_7,12-Dimethylbenz(a)anthracene_Unspecified_Health",$/kg,"1,534.86",516.66,277.78,52.26,"2,001.90",492.16,96.14,268.75,448.98,96.14,70.98,"1,130.93","1,400.87",97.76,226.74,"16,948.69",96.14,821.71,"9,222.86",248.05,"2,922.51",70.78,350.15,140.84,"1,037.71",287.45,418.99,96.14,687.50,828.41,"2,162.29",252.01,395.46,"1,699.12","1,168.29",67.52,96.14,363.31,763.59,"1,721.07",215.49,"5,632.47",282.86,182.88,218.58,888.56,"1,319.53","1,454.70",661.60,"2,447.32",853.49,554.25,"1,615.15","1,082.31",618.10,96.14,"1,530.51",370.80,"3,641.35","2,656.46","2,146.95",699.83,315.64,"1,217.82","2,185.33",135.00,90.24,287.24,"2,694.43",58.08,233.90,790.00,730.33,"2,981.21","1,643.65",163.54,910.21,38.09,96.14,189.26,"1,572.40",988.46,305.89,125.33,"3,429.57","1,307.52",189.26,"2,131.18",100.67,"4,805.87",852.66,"1,627.69","2,240.60",555.12,266.70,"3,464.40","1,294.71",681.01,"5,761.42","3,311.27",227.52,"1,443.86",189.26,"5,813.42","5,573.62",910.22,"1,027.66",712.94,"1,023.74",367.70,848.21,"1,551.61",283.10,64.15,"2,001.90",570.26,"2,001.90",189.26,"1,173.06",144.34,"1,349.51",366.60,"1,241.46",226.74,189.26,187.36,491.90,836.19,189.26,"1,082.71",163.54,33.48,843.66,"1,570.69",246.42,"1,252.03",70.27,189.26,"2,853.54","1,479.34",79.89,89.40,346.93,681.94,"4,547.11",326.23,189.26,256.61,304.17,"6,211.43",189.26,175.35,312.42,529.52,257.82,"2,492.82","1,402.92",926.06,544.85,"1,017.01",791.98,69.81,735.75,59.32,"2,001.90",273.86,302.82,"3,091.27","1,370.99",182.88,"2,931.34",189.26,853.49,"1,347.75","1,319.81",71.24,648.88,638.53,"1,217.82","1,089.02","4,293.82",96.14,96.14,853.49,96.14,603.88,81.88,216.54,"1,028.52","3,269.26","2,846.38","1,507.63",248.06,"6,565.51","2,000.12","1,704.66",52.26,455.27,813.05,957.37,413.15,96.14,164.00,"1,339.50","1,022.60","1,148.03","3,191.56",212.57,214.61,"1,486.59",55.05,"1,034.85","8,789.45",96.14,"1,402.24","1,613.67",407.66,878.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water Pollution,Acenapthene,Freshwaster,Health,Water Pollution_Acenapthene_Freshwaster_Health,$/kg,9.10,0.50,14.68,0.28,4.83,8.72,5.16,0.42,0.49,5.16,0.20,1.85,3.65,5.16,17.68,35.69,5.16,7.90,26.01,0.69,7.76,0.13,3.27,0.20,14.36,0.38,1.50,5.16,16.38,4.31,17.60,0.30,6.33,3.15,3.26,0.10,5.16,5.02,1.47,4.83,0.37,13.29,0.45,6.33,0.31,12.51,4.68,3.33,4.51,55.87,5.16,3.63,3.04,5.14,1.88,5.16,5.38,0.73,8.24,5.02,36.60,17.71,0.83,6.33,5.82,3.63,0.28,0.58,12.61,0.28,0.53,6.33,8.97,5.43,3.12,4.83,4.41,0.05,5.16,16.38,5.94,10.98,0.39,0.16,24.26,3.41,16.38,7.20,0.29,5.77,1.99,5.04,4.50,1.81,4.83,8.05,2.14,5.16,22.78,13.25,0.55,2.39,16.38,57.99,40.88,3.63,17.68,1.02,2.37,0.90,17.68,23.39,0.47,3.06,4.83,1.54,4.83,16.38,4.23,0.17,8.09,11.70,2.74,17.68,16.38,7.66,6.33,1.43,16.38,2.05,4.83,0.06,3.63,32.08,0.32,2.47,2.17,16.38,4.91,1.89,0.28,0.27,0.37,5.11,10.13,0.35,16.38,0.83,19.14,7.86,16.38,0.34,0.86,1.05,0.58,8.26,2.52,4.27,5.16,17.68,1.11,0.11,0.74,0.28,4.83,6.33,20.61,9.19,5.56,6.33,27.10,16.38,5.16,11.27,3.64,0.36,0.99,12.92,6.33,3.61,15.33,5.16,5.16,5.16,5.16,0.54,0.13,0.39,1.35,9.55,16.38,5.81,0.34,37.19,16.38,2.83,0.28,5.16,1.14,1.74,3.14,5.16,0.28,1.80,2.23,54.90,9.13,0.25,0.54,1.58,0.28,5.16,29.90,5.16,17.68,69.12,0.64,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water Pollution,Acenapthene,Seawater,Health,Water Pollution_Acenapthene_Seawater_Health,$/kg,0.09,0.07,0.12,0.03,0.20,0.11,0.08,0.08,0.10,0.08,0.03,0.42,0.08,0.08,0.16,0.76,0.08,0.08,0.50,0.05,0.26,0.07,0.04,0.09,0.10,0.32,0.07,0.08,0.23,0.09,0.23,0.31,0.19,0.10,0.22,0.04,0.08,0.04,0.09,0.20,0.06,0.68,0.06,0.19,0.39,0.27,0.06,0.27,0.05,0.08,0.08,0.14,0.46,0.10,0.08,0.08,0.12,0.05,0.24,0.10,0.16,0.06,0.06,0.19,0.10,0.14,0.03,0.10,0.20,0.03,0.07,0.19,0.07,0.22,0.46,0.20,0.08,0.03,0.08,0.23,0.08,0.31,0.06,0.07,0.07,0.07,0.23,0.16,0.04,0.46,0.06,0.14,0.20,0.07,0.20,0.29,0.12,0.08,0.15,0.26,0.05,0.10,0.23,0.13,0.73,0.14,0.16,0.11,0.14,0.07,0.16,0.07,0.06,0.08,0.20,0.21,0.20,0.23,0.06,0.16,0.35,0.32,0.07,0.16,0.23,0.10,0.19,0.11,0.23,0.11,0.20,0.04,0.14,0.15,0.07,0.19,0.05,0.23,0.15,0.27,0.03,0.04,0.05,0.14,0.51,0.36,0.23,0.06,0.08,0.50,0.23,0.05,0.04,0.09,0.16,0.07,0.32,0.18,0.08,0.16,0.11,0.06,0.35,0.03,0.20,0.19,0.13,0.39,0.10,0.19,0.16,0.23,0.08,0.38,0.15,0.03,0.07,0.13,0.19,0.19,0.22,0.08,0.08,0.08,0.08,0.07,0.04,0.08,0.49,0.14,0.23,0.11,0.11,0.29,0.23,0.67,0.03,0.08,0.12,0.12,0.06,0.08,0.03,0.16,0.10,0.18,0.10,0.13,0.07,0.14,0.03,0.08,0.25,0.08,0.16,0.14,0.07,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water Pollution,Acenapthene,Unspecified,Health,Water Pollution_Acenapthene_Unspecified_Health,$/kg,9.10,0.44,12.04,0.03,4.83,6.17,0.08,0.38,0.49,0.08,0.14,1.85,2.83,0.08,0.16,33.70,0.08,7.90,25.37,0.54,6.87,0.07,3.27,0.20,14.29,0.38,1.30,0.08,2.31,4.06,17.60,0.30,1.45,3.08,2.97,0.09,0.08,5.02,1.47,4.14,0.33,12.63,0.43,0.19,0.31,11.47,4.22,3.14,3.58,36.52,3.41,1.87,3.04,2.35,0.90,0.08,3.24,0.61,7.62,4.55,26.22,16.85,0.56,6.33,5.81,0.14,0.12,0.49,11.47,0.04,0.44,3.79,8.55,5.27,2.66,0.20,2.30,0.03,0.08,0.23,5.82,9.33,0.25,0.11,9.82,3.15,0.23,7.20,0.19,5.55,1.54,4.90,4.48,1.09,0.46,5.19,1.74,2.70,15.90,13.19,0.54,2.30,0.23,49.47,34.10,3.43,8.61,1.02,2.37,0.78,6.72,23.39,0.33,2.63,4.83,1.47,4.83,0.23,3.73,0.17,5.80,0.32,2.74,0.16,0.23,5.35,2.02,1.34,0.23,2.05,0.20,0.06,3.07,23.04,0.29,2.35,2.06,0.23,4.89,1.75,0.09,0.12,0.35,5.11,9.91,0.35,0.23,0.50,14.20,7.59,0.23,0.18,0.70,1.05,0.47,4.31,2.44,2.73,2.09,8.50,1.09,0.10,0.74,0.05,4.83,0.73,18.13,7.10,5.56,0.19,21.16,0.23,3.41,11.27,3.53,0.05,0.83,11.37,6.33,2.58,10.51,0.08,0.08,3.41,0.08,0.54,0.10,0.30,1.35,9.16,11.33,5.81,0.31,33.49,7.79,2.48,0.03,1.69,0.84,1.39,3.12,0.08,0.28,1.79,2.12,45.77,7.24,0.23,0.33,1.58,0.04,4.29,26.64,0.08,12.57,64.66,0.64,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water Pollution,ACEPHATE,Freshwaster,Health,Water Pollution_ACEPHATE_Freshwaster_Health,$/kg,956.64,13.68,780.59,10.29,70.95,206.78,145.29,11.61,6.50,145.29,3.43,14.85,83.05,145.29,869.28,625.26,145.29,235.94,414.71,18.96,225.79,0.54,59.49,4.14,264.51,3.97,26.96,145.29,260.97,107.00,667.56,2.91,159.21,82.22,123.16,0.19,145.29,53.39,34.80,70.95,4.67,112.40,10.32,159.21,3.31,78.03,90.53,179.17,100.31,354.30,145.29,104.89,71.70,87.10,356.07,145.29,471.34,41.74,124.14,280.37,144.35,613.01,6.99,159.21,348.68,104.89,10.29,1.73,82.17,10.29,4.74,159.21,225.90,73.39,52.76,70.95,62.91,0.08,145.29,260.97,163.29,244.78,12.70,0.52,"1,354.30",253.99,260.97,170.24,1.24,202.69,20.43,154.37,188.49,38.42,70.95,71.99,27.56,145.29,87.89,"2,461.69",7.90,29.52,260.97,"1,394.28",728.33,104.89,869.28,113.92,38.69,20.13,869.28,718.26,15.58,220.72,70.95,31.12,70.95,260.97,133.74,0.84,91.40,454.58,50.23,869.28,260.97,232.54,159.21,50.23,260.97,122.19,70.95,0.68,104.89,"1,505.17",6.85,89.98,43.10,260.97,253.92,29.12,10.29,4.59,14.19,414.75,509.39,5.46,260.97,2.48,368.35,376.31,260.97,12.05,25.78,11.37,8.25,88.58,69.60,153.30,145.29,869.28,30.36,0.45,13.85,10.29,70.95,159.21,519.24,161.82,205.57,159.21,348.36,260.97,145.29,239.99,101.99,22.84,79.00,381.71,159.21,86.62,707.76,145.29,145.29,145.29,145.29,17.24,2.94,1.77,6.35,768.37,260.97,393.31,1.68,290.15,260.97,158.86,10.29,145.29,71.42,40.30,141.46,145.29,10.29,10.78,94.72,"2,600.69",114.34,1.34,10.23,74.68,10.29,145.29,602.77,145.29,869.28,"2,847.95",3.76,36.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water Pollution,ACEPHATE,Seawater,Health,Water Pollution_ACEPHATE_Seawater_Health,$/kg,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.01,0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water Pollution,ACEPHATE,Unspecified,Health,Water Pollution_ACEPHATE_Unspecified_Health,$/kg,956.64,11.80,639.07,0.00,70.95,145.57,0.00,10.47,6.50,0.00,2.19,14.85,63.99,0.21,0.00,589.52,0.00,235.94,404.20,14.56,199.19,0.00,59.49,4.14,263.18,3.97,23.11,0.00,33.63,100.50,667.56,2.91,32.71,80.35,111.37,0.17,0.00,53.39,34.80,58.29,4.17,106.55,9.73,0.00,3.30,71.41,81.52,168.47,79.27,231.46,89.87,52.13,71.70,38.91,161.85,0.00,279.83,34.20,114.53,253.62,103.24,583.14,4.50,159.21,347.86,0.18,3.50,1.39,74.63,0.54,3.75,93.40,215.17,71.13,43.66,0.00,32.20,0.00,0.00,0.01,159.91,206.81,7.40,0.20,545.85,233.64,0.01,170.24,0.73,194.33,15.59,149.78,187.97,22.59,3.99,45.53,22.03,75.08,61.18,"2,450.40",7.78,28.32,0.01,"1,189.11",605.30,100.78,419.47,113.92,38.69,17.18,325.49,718.26,10.15,189.09,70.95,29.50,70.95,0.01,117.88,0.84,64.37,0.00,50.23,0.00,0.01,161.53,47.54,46.69,0.01,122.19,0.00,0.68,87.99,"1,079.12",5.95,85.12,40.87,0.01,252.93,26.59,2.54,1.57,13.32,414.75,497.84,5.46,0.01,1.42,272.88,362.30,0.01,5.59,20.85,11.37,6.24,45.91,67.27,95.61,57.60,413.89,30.02,0.43,13.85,0.65,70.95,14.00,456.22,123.40,205.57,0.00,271.52,0.01,89.87,239.99,98.69,1.77,65.42,335.28,159.21,60.42,482.34,0.00,0.00,89.87,0.00,16.94,1.78,1.30,6.35,736.92,179.35,393.31,1.47,261.02,122.23,133.08,0.00,46.10,50.53,31.52,140.42,0.00,10.29,10.76,89.58,"2,166.97",90.42,1.16,5.73,74.68,0.26,120.50,536.36,0.00,615.64,"2,663.90",3.76,36.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water Pollution,"ACETAMIDE,",Freshwaster,Health,"Water Pollution_ACETAMIDE,_Freshwaster_Health",$/kg,0.73,0.01,0.83,0.01,0.04,0.24,0.11,0.01,0.00,0.11,0.00,0.01,0.04,0.11,0.77,0.34,0.11,0.21,0.24,0.01,0.13,0.00,0.07,0.00,0.30,0.00,0.02,0.11,0.21,0.07,0.58,0.00,0.14,0.05,0.08,0.00,0.11,0.06,0.02,0.04,0.00,0.06,0.01,0.14,0.00,0.09,0.07,0.11,0.09,0.41,0.11,0.08,0.04,0.05,0.19,0.11,0.37,0.03,0.06,0.16,0.17,0.70,0.00,0.14,0.21,0.08,0.01,0.00,0.05,0.01,0.00,0.14,0.26,0.04,0.03,0.04,0.03,0.00,0.11,0.21,0.14,0.28,0.01,0.00,0.93,0.22,0.21,0.11,0.00,0.10,0.01,0.08,0.09,0.02,0.04,0.03,0.01,0.11,0.05,1.39,0.00,0.01,0.21,1.37,0.57,0.08,0.77,0.06,0.02,0.01,0.77,0.83,0.01,0.23,0.04,0.02,0.04,0.21,0.09,0.00,0.07,0.29,0.03,0.77,0.21,0.18,0.14,0.03,0.21,0.06,0.04,0.00,0.08,1.34,0.00,0.05,0.05,0.21,0.14,0.01,0.01,0.00,0.01,0.25,0.30,0.00,0.21,0.00,0.40,0.18,0.21,0.01,0.02,0.01,0.00,0.04,0.04,0.10,0.11,0.77,0.02,0.00,0.01,0.01,0.04,0.14,0.53,0.08,0.14,0.14,0.35,0.21,0.11,0.23,0.07,0.01,0.04,0.41,0.14,0.05,0.45,0.11,0.11,0.11,0.11,0.01,0.00,0.00,0.00,0.42,0.21,0.24,0.00,0.26,0.21,0.08,0.01,0.11,0.03,0.02,0.09,0.11,0.01,0.01,0.05,2.74,0.06,0.00,0.01,0.04,0.01,0.11,0.39,0.11,0.77,3.16,0.00,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water Pollution,"ACETAMIDE,",Seawater,Health,"Water Pollution_ACETAMIDE,_Seawater_Health",$/kg,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water Pollution,"ACETAMIDE,",Unspecified,Health,"Water Pollution_ACETAMIDE,_Unspecified_Health",$/kg,0.73,0.01,0.68,0.00,0.04,0.17,0.00,0.01,0.00,0.00,0.00,0.01,0.03,0.00,0.00,0.32,0.00,0.21,0.23,0.01,0.11,0.00,0.07,0.00,0.30,0.00,0.02,0.00,0.03,0.07,0.58,0.00,0.03,0.04,0.07,0.00,0.00,0.06,0.02,0.03,0.00,0.05,0.01,0.00,0.00,0.08,0.06,0.10,0.07,0.27,0.07,0.04,0.04,0.02,0.09,0.00,0.22,0.02,0.05,0.15,0.12,0.66,0.00,0.14,0.20,0.00,0.00,0.00,0.04,0.00,0.00,0.08,0.25,0.04,0.02,0.00,0.02,0.00,0.00,0.00,0.14,0.24,0.00,0.00,0.38,0.20,0.00,0.11,0.00,0.09,0.01,0.08,0.09,0.01,0.00,0.02,0.01,0.06,0.03,1.39,0.00,0.01,0.00,1.17,0.48,0.07,0.37,0.06,0.02,0.01,0.29,0.83,0.01,0.19,0.04,0.02,0.04,0.00,0.08,0.00,0.05,0.00,0.03,0.00,0.00,0.13,0.04,0.02,0.00,0.06,0.00,0.00,0.07,0.96,0.00,0.05,0.05,0.00,0.14,0.01,0.00,0.00,0.01,0.25,0.29,0.00,0.00,0.00,0.30,0.17,0.00,0.00,0.01,0.01,0.00,0.02,0.03,0.06,0.04,0.37,0.02,0.00,0.01,0.00,0.04,0.01,0.47,0.06,0.14,0.00,0.28,0.00,0.07,0.23,0.07,0.00,0.03,0.36,0.14,0.03,0.31,0.00,0.00,0.07,0.00,0.01,0.00,0.00,0.00,0.40,0.14,0.24,0.00,0.23,0.10,0.07,0.00,0.04,0.02,0.02,0.09,0.00,0.01,0.01,0.05,2.28,0.05,0.00,0.00,0.04,0.00,0.09,0.35,0.00,0.54,2.95,0.00,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water Pollution,Albuterol,Freshwaster,Health,Water Pollution_Albuterol_Freshwaster_Health,$/kg,5.26,0.07,1.67,0.07,0.42,1.94,1.12,0.06,0.04,1.12,0.02,0.08,0.46,1.12,3.08,3.51,1.12,1.68,2.48,0.16,1.31,0.00,0.67,0.02,2.50,0.02,0.20,1.12,2.10,0.69,5.02,0.02,1.12,0.45,0.84,0.00,1.12,0.55,0.18,0.42,0.03,0.59,0.06,1.12,0.02,0.85,0.77,1.14,0.82,3.63,1.12,0.70,0.38,0.48,1.62,1.12,3.56,0.26,0.66,1.71,1.66,3.70,0.04,1.12,2.19,0.70,0.07,0.01,0.50,0.07,0.03,1.12,2.13,0.39,0.29,0.42,0.37,0.00,1.12,2.10,1.51,2.66,0.06,0.00,9.87,2.21,2.10,1.05,0.01,1.02,0.11,0.81,0.96,0.22,0.42,0.38,0.15,1.12,0.52,9.94,0.04,0.16,2.10,13.11,5.64,0.70,3.08,0.51,0.24,0.11,3.08,6.15,0.08,0.33,0.42,0.18,0.42,2.10,0.96,0.00,0.78,2.65,0.26,3.08,2.10,0.62,1.12,0.27,2.10,0.67,0.42,0.00,0.70,8.50,0.04,0.54,0.22,2.10,1.46,0.14,0.07,0.03,0.08,1.77,3.11,0.03,2.10,0.01,1.03,1.88,2.10,0.07,0.18,0.06,0.05,0.50,0.36,1.05,1.12,3.08,0.16,0.00,0.08,0.07,0.42,1.12,0.80,0.87,1.42,1.12,3.73,2.10,1.12,1.93,0.74,0.15,0.40,2.61,1.12,0.50,4.76,1.12,1.12,1.12,1.12,0.09,0.02,0.01,0.03,4.19,2.10,2.34,0.01,2.61,2.10,0.85,0.07,1.12,0.35,0.22,0.59,1.12,0.07,0.06,0.52,5.03,0.67,0.01,0.06,0.36,0.07,1.12,4.13,1.12,3.08,9.94,0.02,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water Pollution,Albuterol,Seawater,Health,Water Pollution_Albuterol_Seawater_Health,$/kg,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
